,Target ID,Plate ID,MJD,OBSVHELIO (km/s),OBSVREL Error (km/s)
179741,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58006,-6.7771187,0.026014995
179742,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58032,-6.844223,0.033177696
179743,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58054,-6.8114567,0.023495307
179744,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58063,-6.8385305,0.021071598
179745,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58068,-6.9569893,0.023358902
179746,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58085,-6.784082,0.025875581
179747,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58087,-6.6987324,0.02394095
179748,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58114,-6.8390656,0.054044448
179749,apo25m.5226.150-08-RV.2M03333559+4504351,9290,58143,-6.6699677,0.0203893
179815,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57706,10.473457,0.012366602
179816,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57732,10.452711,0.009619655
179817,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57734,10.476971,0.011196645
179818,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57735,10.462344,0.012783673
179819,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57760,10.588013,0.015255104
179820,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57788,10.289101,0.024502408
179821,apo25m.5226.150-08-RV.2M03333795+4624113,9290,57789,10.456585,0.010992835
179822,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58006,10.570035,0.010218134
179823,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58032,10.538161,0.015829988
179824,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58054,10.378247,0.010056686
179825,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58063,10.285149,0.008360708
179826,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58068,10.221308,0.009517093
179827,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58085,10.432565,0.010843609
179828,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58087,10.430509,0.0097957
179829,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58114,10.3539095,0.02132466
179830,apo25m.5226.150-08-RV.2M03333795+4624113,9290,58143,10.437141,0.009025088
179846,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57706,-5.8975244,0.028773723
179847,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57732,-5.606073,0.048403878
179848,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57734,-5.6041727,0.05046551
179849,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57735,-5.7194724,0.06617882
179850,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57760,-5.7181206,0.03205559
179851,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57788,-5.8470516,0.05880473
179852,apo25m.5226.150-08-RV.2M03333926+4632093,9290,57789,-5.7551537,0.025687028
179853,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58006,-5.9242325,0.027507035
179854,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58032,-6.0780716,0.033287052
179855,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58054,-6.135048,0.026691496
179856,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58063,-6.1681156,0.019273354
179857,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58068,-6.2839704,0.021979554
179858,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58085,-6.4609175,0.025436953
179859,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58087,-6.3949547,0.022589931
179860,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58114,-6.452588,0.05217531
179861,apo25m.5226.150-08-RV.2M03333926+4632093,9290,58143,-6.2126427,0.022490418
179914,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57706,5.427568,0.008021193
179915,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57732,5.504095,0.0073073013
179916,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57734,5.5295305,0.008822949
179917,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57735,5.4164677,0.009891266
179918,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57760,5.5678425,0.007465095
179919,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57788,5.15798,0.014524826
179920,apo25m.5226.150-08-RV.2M03334146+4443428,9290,57789,5.329216,0.0071303705
179921,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58006,5.517948,0.006270891
179922,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58032,5.3399534,0.0096794255
179923,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58054,5.474674,0.0068421443
179924,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58063,5.41098,0.0061001354
179925,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58068,5.4322877,0.00676189
179926,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58085,5.4033256,0.0073599545
179927,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58087,5.457635,0.0070425095
179928,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58114,5.361782,0.013562862
179929,apo25m.5226.150-08-RV.2M03334146+4443428,9290,58143,5.667101,0.006047074
179936,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57706,-23.718449,0.010600482
179937,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57732,-23.704773,0.00803976
179938,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57734,-23.66919,0.009205981
179939,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57735,-23.725716,0.010812572
179940,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57760,-23.474209,0.010999766
179941,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57788,-23.758331,0.01962426
179942,apo25m.5226.150-08-RV.2M03334308+4547430,9290,57789,-23.638165,0.0092965625
179943,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58006,-23.555666,0.009475539
179944,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58032,-23.729115,0.016987259
179945,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58054,-23.606201,0.009363127
179946,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58063,-23.628662,0.007506197
179947,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58068,-23.664076,0.008485661
179948,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58085,-23.654026,0.009557118
179949,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58087,-23.62227,0.008834574
179950,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58114,-23.812618,0.019439368
179951,apo25m.5226.150-08-RV.2M03334308+4547430,9290,58143,-23.578976,0.008124373
180080,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57706,3.4170527,0.8147531
180081,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57732,-3.0860176,0.6868533
180082,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57734,5.162877,0.7601481
180083,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57735,-2.3194008,0.89347076
180084,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57760,-9.746059,1.094737
180085,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57788,-10.369744,1.4478637
180086,apo25m.5226.150-08-RV.2M03334825+4506246,9290,57789,-19.49572,0.75264037
180087,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58006,2.6293278,0.9417137
180088,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58032,-8.77079,1.177829
180089,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58054,17.402134,1.209273
180090,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58063,11.5532255,0.72965723
180091,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58068,-9.38668,0.98667437
180092,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58085,2.9622202,0.8537316
180093,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58087,9.954395,0.823053
180094,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58114,9.52204,1.4282904
180095,apo25m.5226.150-08-RV.2M03334825+4506246,9290,58143,-11.010775,0.6201203
180250,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57706,-59.392277,0.009211591
180251,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57732,-59.430695,0.0070633497
180252,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57734,-59.419197,0.008110847
180253,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57735,-59.47914,0.009430483
180254,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57760,-59.222,0.010713959
180255,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57788,-59.5328,0.017025141
180256,apo25m.5226.150-08-RV.2M03335510+4525265,9290,57789,-59.406662,0.008040123
180257,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58006,-59.885918,0.008746084
180258,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58032,-60.115715,0.011372971
180259,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58054,-60.069443,0.009608493
180260,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58063,-60.110043,0.007758638
180261,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58068,-60.073887,0.008708542
180262,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58085,-60.12622,0.009736862
180263,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58087,-60.10872,0.008747703
180264,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58114,-60.030296,0.018714305
180265,apo25m.5226.150-08-RV.2M03335510+4525265,9290,58143,-60.018448,0.007284935
180406,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57706,-22.511942,2.5131614
180407,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57732,-16.522995,1.8828783
180408,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57734,-31.33892,2.1932714
180409,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57735,-28.503979,2.6067991
180410,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57760,-13.24316,2.7819002
180411,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57788,-42.59868,4.9455004
180412,apo25m.5226.150-08-RV.2M03335959+4534540,9290,57789,-27.072376,2.23037
180413,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58006,15.602287,3.5783584
180414,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58032,-4.656664,3.6562908
180415,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58054,-19.845352,2.0773318
180416,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58063,-46.351513,1.8761199
180417,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58068,-43.74368,1.6576213
180418,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58085,-35.546146,1.5853227
180419,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58087,-36.395054,2.0632994
180420,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58114,-44.856056,4.7709527
180421,apo25m.5226.150-08-RV.2M03335959+4534540,9290,58143,-17.293158,1.7380142
180620,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57706,-18.386055,0.0072525134
180621,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57732,-18.43127,0.0049246685
180622,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57734,-18.398464,0.0057987487
180623,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57735,-18.462917,0.0066035087
180624,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57760,-18.157776,0.009127019
180625,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57788,-18.315313,0.012617675
180626,apo25m.5226.150-08-RV.2M03340900+4441069,9290,57789,-18.316322,0.0062307245
180627,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58006,-18.28302,0.0061150235
180628,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58032,-18.361967,0.008814944
180629,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58054,-18.337887,0.006238127
180630,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58063,-18.31932,0.0051596374
180631,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58068,-18.306995,0.0059851194
180632,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58085,-18.389536,0.0065093613
180633,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58087,-18.34091,0.006206415
180634,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58114,-18.45118,0.014486744
180635,apo25m.5226.150-08-RV.2M03340900+4441069,9290,58143,-18.26991,0.0055124136
180811,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57706,-36.615833,0.021012073
180812,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57732,-36.413605,0.018069064
180813,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57734,-36.435425,0.020375825
180814,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57735,-36.443584,0.022163358
180815,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57760,-36.493546,0.0225084
180816,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57788,-36.46066,0.03882689
180817,apo25m.5226.150-08-RV.2M03341555+4722543,9290,57789,-36.525654,0.017529098
180818,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58006,-36.57791,0.01747593
180819,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58032,-36.658386,0.023287699
180820,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58054,-36.64832,0.019970309
180821,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58063,-36.516735,0.016455175
180822,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58068,-36.460835,0.018614627
180823,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58085,-36.562416,0.020077474
180824,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58087,-36.502758,0.018721918
180825,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58114,-36.468918,0.036548167
180826,apo25m.5226.150-08-RV.2M03341555+4722543,9290,58143,-36.453934,0.015657661
180848,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57706,18.691841,0.45056865
180849,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57732,7.155273,0.44691116
180850,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57734,8.91774,0.45183542
180851,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57735,7.526449,0.420032
180852,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57760,-8.594434,0.4897561
180853,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57788,-10.282618,0.75194174
180854,apo25m.5226.150-08-RV.2M03341587+4716333,9290,57789,-11.642849,0.43838248
180855,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58006,24.137932,0.4548515
180856,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58032,14.880515,0.4336703
180857,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58054,7.1532702,0.3710437
180858,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58063,3.9340353,0.29833254
180859,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58068,2.388376,0.34124374
180860,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58085,0.028296113,0.35240746
180861,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58087,-2.4596205,0.3318987
180862,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58114,-4.359227,0.6610448
180863,apo25m.5226.150-08-RV.2M03341587+4716333,9290,58143,25.62273,0.3247201
180970,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57706,-6.405626,0.85333645
180971,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57732,8.041702,0.58057517
180972,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57734,17.21253,0.67952746
180973,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57735,10.086407,0.8017351
180974,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57760,22.914618,1.08991
180975,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57788,12.30356,1.707721
180976,apo25m.5226.150-08-RV.2M03341932+4519268,9290,57789,10.936367,0.78686166
180977,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58006,9.66864,0.96114683
180978,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58032,23.420967,0.9494614
180979,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58054,24.006897,0.74636924
180980,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58063,25.656586,0.7056467
180981,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58068,25.34916,0.77981925
180982,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58085,30.627241,1.006919
180983,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58087,32.090427,0.85108626
180984,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58114,26.952192,1.6482722
180985,apo25m.5226.150-08-RV.2M03341932+4519268,9290,58143,9.423937,0.61704755
180992,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57706,-62.44697,0.011262269
180993,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57732,-62.529987,0.009572949
180994,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57734,-62.431934,0.010576813
180995,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57735,-62.572975,0.011888521
180996,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57760,-62.430832,0.012768601
180997,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57788,-62.434128,0.017530393
180998,apo25m.5226.150-08-RV.2M03341960+4718382,9290,57789,-62.39863,0.008248974
180999,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58006,-61.92874,0.011575638
181000,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58032,-62.18664,0.011865682
181001,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58054,-62.060997,0.011299574
181002,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58063,-62.106045,0.008284883
181003,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58068,-62.20284,0.009606574
181004,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58085,-62.249275,0.009604545
181005,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58087,-62.409622,0.00959907
181006,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58114,-62.543205,0.026180957
181007,apo25m.5226.150-08-RV.2M03341960+4718382,9290,58143,-62.471176,0.008415048
181217,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57706,-57.51342,0.05438865
181218,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57732,-57.747875,0.0356307
181219,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57734,-57.542706,0.03978768
181220,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57735,-58.08262,0.056004602
181221,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57760,-57.921227,0.063056424
181222,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57788,-57.723618,0.092801
181223,apo25m.5226.150-08-RV.2M03343097+4537051,9290,57789,-57.540085,0.044282366
181224,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58006,-57.22406,0.03394793
181225,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58032,-57.24324,0.07021694
181226,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58054,-57.378273,0.04351905
181227,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58063,-57.498238,0.037448164
181228,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58068,-57.424152,0.041328724
181229,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58085,-57.517376,0.04552357
181230,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58087,-57.48295,0.04104283
181231,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58114,-57.491077,0.09723866
181232,apo25m.5226.150-08-RV.2M03343097+4537051,9290,58143,-58.157333,0.031339068
181236,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57706,-27.47677,0.01038969
181237,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57732,-27.322481,0.008447314
181238,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57734,-27.243866,0.009871953
181239,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57735,-27.32449,0.01136902
181240,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57760,-27.238783,0.011636483
181241,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57788,-27.326914,0.019914407
181242,apo25m.5226.150-08-RV.2M03343108+4649360,9290,57789,-27.312435,0.00924896
181243,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58006,-27.176493,0.010363908
181244,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58032,-27.334337,0.012313586
181245,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58054,-27.24283,0.008729459
181246,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58063,-27.248055,0.008274933
181247,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58068,-27.236813,0.009190823
181248,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58085,-27.306194,0.010624443
181249,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58087,-27.262278,0.009615223
181250,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58114,-27.49868,0.019477038
181251,apo25m.5226.150-08-RV.2M03343108+4649360,9290,58143,-27.262688,0.009061464
181255,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57706,-46.63954,0.003960165
181256,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57732,-46.504353,0.0031401685
181257,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57734,-46.547314,0.0036242416
181258,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57735,-46.629417,0.004176971
181259,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57760,-46.38848,0.0044274507
181260,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57788,-46.55384,0.007895639
181261,apo25m.5226.150-08-RV.2M03343131+4541347,9290,57789,-46.424583,0.003826782
181262,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58006,-46.119186,0.004043786
181263,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58032,-46.116127,0.00739219
181264,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58054,-46.23768,0.0034273444
181265,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58063,-46.33768,0.0031599354
181266,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58068,-46.180595,0.0035613696
181267,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58085,-46.10276,0.0039201234
181268,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58087,-46.18265,0.0036522246
181269,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58114,-46.266388,0.0074066003
181270,apo25m.5226.150-08-RV.2M03343131+4541347,9290,58143,-46.020798,0.0032595275
181285,apo25m.5226.150-08-RV.2M03343136+4656029,9290,57706,-90.58775,0.021456834
181286,apo25m.5226.150-08-RV.2M03343136+4656029,9290,57732,-90.45907,0.02001439
181287,apo25m.5226.150-08-RV.2M03343136+4656029,9290,57734,-90.56369,0.02288273
181288,apo25m.5226.150-08-RV.2M03343136+4656029,9290,57735,-90.62343,0.027624395
181289,apo25m.5226.150-08-RV.2M03343136+4656029,9290,57760,-90.53487,0.023925744
